maize	scallion	guava	mushroom	cabbage	lentil	olive	raisin	persimmon	caraway	kohlrabi	cauliflower	eggplant	nectarine	okra	clementine	leek	pumpkin	horseradish	basil	spinach	grape	chickpea	strawberry	oregano	ginger	parsley	tomato	mustard	butternut	coconut	huckleberry	type
23	362	0	228	79	65	68	53	200	106	0	99	162	2	215	35	4	46	0	1	0	13	1	0	64	30	133	0	1	1	35	228	4
67	0	356	308	430	154	156	80	2	218	104	117	138	2	1	252	0	145	133	0	34	30	51	2	138	3	57	18	207	147	26	3	10
42	0	1	328	89	96	110	7	0	22	0	12	149	112	0	8	358	152	49	285	2	183	73	273	29	34	137	152	4	226	31	1	9
111	1	188	237	43	40	68	118	1	85	89	69	66	8	1	76	413	192	87	320	120	194	345	537	139	6	195	102	127	183	172	1	11
123	289	1	118	97	293	34	52	405	66	1	102	69	90	189	60	75	9	237	17	1	259	649	165	79	113	15	345	1	145	173	285	13
272	1	54	83	11	31	122	80	0	49	81	22	6	2	0	59	1	124	1	2	519	23	0	1	330	106	34	2	18	1	6	6	2
0	0	198	129	47	145	206	60	1	132	214	87	72	2	1	66	0	44	76	1	44	65	256	2	85	118	68	72	134	477	9	0	10
71	176	249	66	183	52	7	28	148	154	389	145	84	3	475	31	1	38	137	1	132	117	92	1	227	61	114	529	131	205	85	386	14
149	0	30	126	13	21	278	7	1	141	122	107	114	20	1	91	239	197	1	367	59	46	0	130	182	29	79	2	436	2	205	0	3
6	0	0	165	147	284	154	239	3	21	1	48	63	2	0	279	1	123	0	1	1	278	0	0	69	71	227	2	0	1	99	0	0
112	0	203	58	95	64	6	29	0	134	34	123	57	222	0	36	123	129	503	228	621	67	217	364	118	29	71	77	399	274	476	0	11
21	1	2	36	51	57	137	31	0	61	0	137	68	255	1	22	114	46	164	175	0	242	3	226	215	83	181	297	0	265	84	3	9
110	537	56	260	19	43	264	205	294	106	87	55	108	168	73	31	275	185	47	148	60	22	290	63	55	24	192	70	496	214	99	11	15
43	214	0	214	118	48	78	32	129	46	1	72	102	349	31	8	156	38	3	366	2	10	0	89	57	31	95	6	0	0	14	35	5
76	2	0	52	71	135	28	44	0	64	2	115	83	124	2	32	64	114	68	105	1	108	124	169	242	162	101	173	0	247	34	6	9
86	0	129	92	21	37	62	70	0	49	190	37	75	0	0	141	0	72	462	2	271	29	87	1	65	74	9	361	165	355	256	1	10
5	1	1	58	16	117	65	116	1	355	3	140	39	343	0	90	238	145	107	65	0	71	176	23	249	47	106	134	0	69	50	0	9
122	2	140	65	119	33	30	110	2	123	17	89	74	1	1	11	3	100	3	1	272	56	0	0	22	174	210	1	168	2	10	2	2
230	2	0	30	49	170	64	25	1	99	0	88	143	0	1	61	0	216	259	2	0	111	403	2	240	147	65	102	0	237	67	0	8
156	583	114	21	224	23	80	161	91	57	56	199	19	3	64	10	0	9	82	3	234	26	65	2	73	14	114	178	714	79	92	291	14
45	137	0	99	27	35	16	18	426	132	1	13	38	112	103	173	185	46	1	178	0	132	0	199	67	115	451	3	1	1	52	140	5
33	0	0	15	95	126	208	227	2	43	0	188	187	309	1	76	147	331	0	52	2	7	2	185	131	97	67	2	1	1	16	2	1
83	0	81	35	189	51	66	137	3	22	158	42	98	164	0	315	112	19	1	374	274	102	1	85	156	59	53	0	218	0	68	0	3
100	21	213	116	148	122	174	52	124	61	218	38	17	2	48	38	1	29	97	1	94	145	265	1	35	71	111	295	51	227	62	244	14
219	454	158	331	103	108	66	56	326	32	241	42	42	0	143	120	3	265	128	0	131	49	71	1	31	66	61	440	180	144	154	83	14
18	370	2	68	50	170	11	130	2	55	0	76	33	0	269	218	1	271	372	1	0	64	51	1	22	52	34	431	1	104	36	146	12
30	0	87	10	75	131	27	121	1	52	55	39	286	1	1	59	2	69	0	0	626	10	5	1	10	38	183	0	84	3	14	3	2
82	85	2	78	213	76	136	122	503	62	0	67	28	347	126	72	495	106	28	311	1	193	296	311	92	162	80	170	1	85	67	188	13
61	2	1	73	35	36	44	308	0	82	0	54	39	1	6	30	0	135	1	1	1	16	0	4	59	117	9	0	0	0	6	1	0
222	0	1	168	99	19	101	82	1	85	2	76	31	1	3	283	0	278	0	2	0	168	1	0	88	107	34	3	1	1	12	0	0
146	4	210	41	79	219	200	157	2	50	162	62	24	131	0	39	216	36	131	71	104	255	291	167	58	23	89	295	207	116	80	2	11
97	0	1	107	133	31	48	220	0	175	0	32	20	44	0	50	166	30	116	297	7	15	402	283	39	52	97	82	0	339	172	1	9
88	189	329	42	91	391	188	130	224	294	610	35	22	1	81	188	7	50	349	5	11	62	161	0	113	36	43	499	419	127	68	107	14
23	54	185	13	8	71	176	137	367	50	292	61	184	0	19	33	0	250	44	0	516	58	327	0	18	258	74	525	23	90	69	43	14
79	112	3	166	27	155	22	176	25	32	0	109	8	114	51	104	180	381	290	197	0	69	379	70	96	55	7	59	3	445	64	358	13
80	0	0	129	144	92	76	166	0	273	2	21	153	2	2	16	0	11	2	0	0	309	6	0	124	232	129	1	2	0	147	1	0
169	23	83	45	84	27	86	125	287	146	142	282	150	544	154	126	184	155	166	225	89	23	171	39	179	112	37	85	337	136	103	9	15
74	124	362	167	47	26	29	80	102	92	126	55	118	0	260	240	2	50	142	3	52	82	154	1	168	12	25	238	64	27	45	214	14
156	118	2	101	179	83	105	120	396	237	2	39	38	123	235	30	48	60	140	420	1	150	347	446	31	69	37	24	0	101	104	39	13
56	2	418	159	31	52	144	159	0	89	569	171	107	1	0	52	1	29	1	0	146	79	0	1	93	9	67	3	20	1	12	0	2
107	1	3	192	28	138	63	209	0	34	1	158	85	3	2	186	0	47	1	0	2	88	2	5	131	86	173	2	1	1	64	0	0
17	0	8	55	41	141	290	115	0	68	97	104	76	113	2	44	33	142	604	145	170	98	27	598	66	54	158	142	40	133	63	0	11
180	20	2	133	13	28	72	179	521	59	3	72	76	0	369	67	0	123	526	0	0	71	260	1	227	39	34	333	2	95	184	38	12
96	157	418	23	55	153	80	73	20	14	175	83	265	1	304	42	0	57	0	5	196	274	3	0	215	8	27	2	123	4	251	150	6
47	84	115	65	27	45	191	45	63	81	121	17	217	221	212	101	74	32	1	350	384	69	0	187	117	34	40	0	41	0	184	122	7
61	1	0	243	292	131	89	104	0	26	1	36	73	0	2	134	0	178	3	0	0	125	1	0	167	45	118	0	2	2	49	0	0
195	345	221	117	36	15	134	87	116	7	250	97	166	0	492	110	0	81	0	0	320	7	0	1	147	36	145	1	133	4	72	48	6
28	10	0	57	109	8	75	79	497	139	0	150	50	0	116	42	0	28	2	5	1	147	1	3	56	118	73	1	0	0	265	62	4
105	72	2	16	110	143	109	8	68	91	1	15	24	156	81	30	71	105	0	212	0	51	0	718	65	116	6	0	0	4	77	96	5
149	1	0	214	36	39	80	73	0	59	0	27	19	0	0	297	1	34	100	1	0	137	549	0	145	17	26	90	1	171	89	1	8
61	103	2	76	118	40	148	136	131	87	2	104	63	238	150	36	72	256	79	229	2	59	29	239	146	102	150	144	0	28	186	151	13
28	36	2	237	38	173	29	97	273	49	0	24	57	2	75	91	0	82	1	5	0	44	4	1	58	183	60	0	1	1	74	600	4
119	544	3	32	92	74	107	171	35	218	0	51	233	106	269	110	112	244	88	120	1	24	192	245	78	9	33	13	1	199	325	423	13
60	3	40	24	81	90	5	96	2	86	200	59	31	155	1	87	73	25	265	96	24	178	118	138	95	48	20	372	351	28	295	2	11
158	2	3	22	53	28	33	111	0	143	0	57	39	0	0	52	0	44	0	2	0	138	0	1	135	281	114	0	0	6	46	4	0
66	1	1	3	95	10	85	131	2	233	0	267	38	321	2	154	265	233	378	622	0	49	58	136	75	151	39	407	0	167	168	2	9
57	3	367	108	234	82	18	25	1	48	587	89	217	1	0	54	1	46	41	0	255	23	113	1	298	180	75	140	61	32	222	0	10
53	167	0	80	18	20	119	38	21	29	4	104	41	3	117	83	0	162	0	0	2	20	0	3	62	95	186	2	0	2	90	178	4
268	0	444	151	12	5	39	91	0	114	108	69	78	184	2	57	217	144	180	52	115	72	204	113	98	151	129	280	295	95	35	1	11
32	117	167	51	47	27	126	66	83	110	221	51	5	0	321	31	2	60	0	0	115	69	1	0	93	96	204	0	126	2	84	139	6
71	1	128	323	89	290	309	184	1	18	241	101	7	300	0	113	83	89	358	198	140	266	33	302	248	189	42	117	131	184	22	1	11
74	205	508	39	249	69	141	230	11	215	35	97	101	150	149	29	131	25	0	139	405	93	0	376	99	253	64	0	400	3	320	74	7
136	0	197	200	9	129	42	37	2	5	71	43	112	2	0	124	1	87	312	0	130	112	183	0	38	88	137	61	309	26	161	1	10
38	122	193	116	413	109	93	130	150	60	604	10	129	0	120	34	2	109	0	5	37	61	0	1	123	34	250	0	200	1	39	253	6
57	1	0	200	24	35	67	58	1	27	1	0	300	192	1	56	106	30	2	521	0	15	1	366	3	116	41	0	2	0	59	1	1
88	189	346	135	30	165	48	266	137	39	266	171	83	44	1014	107	280	131	2	25	216	13	2	64	70	49	17	0	193	2	231	428	7
18	0	2	46	8	127	199	17	1	22	2	75	327	1	3	130	0	25	3	4	1	72	0	3	204	103	24	3	0	0	43	2	0
53	71	5	207	36	175	102	167	8	181	0	74	227	3	36	36	0	86	0	1	2	44	1	0	23	63	103	0	1	3	138	116	4
101	2	6	87	68	91	132	196	0	53	1	16	37	135	0	10	174	278	208	475	0	181	17	41	130	117	135	242	0	21	106	2	9
123	165	554	132	43	123	26	142	131	291	43	10	23	0	284	357	2	8	1	2	194	59	1	2	92	41	87	0	159	0	61	441	6
51	505	0	64	128	272	101	12	171	121	2	196	69	287	333	85	140	42	307	7	0	51	27	100	118	84	55	338	0	317	247	76	13
111	248	2	119	29	19	75	167	55	108	0	59	21	287	93	66	80	219	576	202	0	66	608	457	52	111	11	214	2	27	97	40	13
91	0	47	313	54	132	211	89	0	49	68	35	62	0	0	108	0	235	2	2	110	53	0	4	55	104	47	0	59	2	191	0	2
216	24	269	47	41	210	85	114	313	266	178	54	74	343	1260	268	26	106	229	148	184	62	14	58	270	275	212	200	34	286	15	561	15
62	2	190	154	204	60	155	48	1	47	113	335	41	469	1	68	97	77	94	228	103	13	173	138	158	135	154	247	178	88	24	1	11
23	0	3	31	94	51	64	109	0	54	0	121	111	192	0	90	225	43	33	232	1	130	90	194	73	88	51	538	2	74	71	0	9
55	270	2	105	241	21	26	141	119	104	0	316	47	3	49	103	2	250	2	2	0	14	1	1	28	47	42	2	0	1	62	299	4
68	286	0	216	112	65	36	190	204	145	6	143	15	85	436	40	179	21	387	87	6	96	136	264	81	262	29	233	5	525	177	41	13
154	273	92	139	28	52	86	132	86	149	130	22	93	210	357	218	41	30	415	327	58	104	144	15	277	52	59	442	20	202	70	135	15
126	137	0	78	78	73	94	91	260	115	1	114	80	3	88	232	1	17	322	0	1	87	460	2	280	122	63	15	4	46	27	110	12
108	3	274	100	52	324	94	82	0	16	258	132	186	230	2	132	418	137	196	445	41	368	408	210	178	40	89	218	4	72	194	0	11
78	0	0	156	94	269	74	52	0	137	1	24	238	153	2	88	349	60	5	158	1	131	526	213	4	162	302	711	2	169	147	1	9
117	101	1	301	42	148	89	55	98	208	2	51	117	0	75	62	1	41	358	3	3	148	72	1	58	72	50	512	0	125	153	280	12
18	1	0	144	78	27	122	39	1	30	0	126	149	240	2	28	346	60	1	393	0	179	3	173	40	63	35	1	1	1	38	0	1
61	3	367	109	111	47	63	30	0	189	65	72	165	0	2	132	0	95	0	1	26	7	4	0	101	183	11	0	38	5	81	0	2
18	88	0	86	59	28	50	53	75	30	2	109	136	2	216	214	1	362	0	2	2	41	1	0	39	210	8	1	2	2	55	426	4
2	37	457	8	31	444	88	205	100	252	285	91	172	1	602	69	1	107	389	1	198	54	291	0	30	51	57	71	57	67	194	256	14
124	6	2	133	333	279	116	299	0	45	0	71	99	342	2	88	83	203	393	70	0	129	126	201	17	14	62	23	1	195	28	3	9
79	95	248	56	202	44	43	49	123	101	175	230	103	1	100	39	3	83	226	1	196	17	245	0	251	263	188	299	393	277	84	405	14
417	358	1	93	45	49	105	3	128	17	1	36	209	256	34	391	230	115	0	104	1	212	1	150	14	152	83	3	3	0	29	349	5
150	192	119	6	185	16	50	283	433	295	483	87	37	400	537	169	81	106	49	29	149	49	557	131	236	139	32	102	66	129	169	17	15
95	0	188	134	12	61	70	60	0	179	163	31	53	1	2	79	0	47	361	1	266	139	74	0	148	169	71	208	257	151	71	0	10
34	1	1	81	122	178	63	27	0	73	2	91	76	1	0	44	3	78	0	1	0	39	0	2	85	20	240	0	1	0	51	1	0
92	0	29	175	55	101	106	47	0	70	233	57	41	0	0	222	0	147	2	5	647	34	0	2	64	179	86	0	208	2	128	0	2
54	1	232	52	64	34	105	36	0	142	65	75	121	0	0	155	0	138	526	4	110	126	322	5	31	107	102	18	68	278	254	0	10
49	0	0	97	71	31	403	15	1	62	0	69	135	0	2	42	1	212	298	5	0	57	183	0	19	52	156	201	2	230	145	4	8
92	297	303	143	232	79	225	171	168	30	147	87	217	541	72	46	226	190	93	165	458	173	100	112	150	248	26	51	446	360	301	394	15
37	147	1	194	95	6	42	407	633	230	2	323	380	1	82	114	5	137	137	0	0	15	67	0	19	114	47	204	2	116	428	72	12
61	224	171	95	225	96	107	41	333	207	265	40	177	1	90	35	1	93	0	0	326	31	0	0	11	228	84	0	194	0	371	20	6
42	344	29	115	50	83	50	186	404	330	288	45	288	1	116	6	0	184	1	1	378	13	0	2	116	47	199	0	123	4	86	161	6
40	0	197	190	3	75	150	42	0	29	476	38	74	0	1	188	1	54	1	3	236	112	0	1	31	103	36	1	62	0	45	2	2
73	0	172	76	56	102	97	231	0	183	38	103	153	181	1	132	50	8	20	90	166	184	550	11	116	249	343	50	164	78	102	7	11
117	288	2	286	44	42	18	55	270	81	0	30	277	3	234	193	2	47	1	0	0	160	0	5	64	138	131	0	2	0	58	66	4
150	0	216	69	109	27	67	204	0	85	350	18	168	384	0	90	343	149	276	192	78	167	164	313	99	83	100	138	240	316	19	0	11
12	1	0	125	232	57	112	15	0	45	4	158	46	3	0	36	1	74	1	2	1	29	0	1	60	170	26	0	2	0	92	2	0
200	0	270	11	15	67	32	201	0	79	218	61	116	189	0	32	108	26	397	204	405	130	232	69	130	49	50	177	431	257	68	1	11
13	1	4	129	30	71	289	53	0	102	36	75	24	167	1	24	75	28	2	141	50	235	0	295	68	157	16	1	81	1	74	1	3
163	161	8	111	31	31	10	33	523	6	122	191	24	0	421	63	0	17	32	1	252	50	158	1	77	57	41	151	41	376	5	222	14
76	145	253	246	66	2	110	139	472	473	635	215	56	108	164	83	227	0	23	503	406	204	105	367	280	93	97	431	50	9	122	181	15
47	1	0	135	61	20	66	283	0	108	0	90	45	1	0	126	0	53	0	0	0	273	0	0	8	40	47	0	0	0	48	1	0
75	40	0	228	15	242	87	166	23	236	0	106	15	45	122	147	162	100	0	26	1	25	0	709	261	112	39	1	3	1	20	366	5
66	1	2	125	69	96	167	100	1	179	0	257	42	1	3	127	0	104	3	2	0	69	0	0	21	125	45	1	1	0	94	1	0
113	168	1	26	100	219	211	103	108	7	3	19	199	233	104	15	17	102	161	686	1	135	269	163	40	63	76	115	1	162	121	270	13
43	0	1	132	76	71	118	69	1	44	0	146	73	147	0	29	151	66	0	56	2	51	0	92	360	71	32	4	0	0	89	0	1
25	0	0	140	37	153	72	49	0	26	1	138	21	37	1	21	269	115	2	76	1	36	2	50	9	72	307	2	0	1	219	0	1
82	63	133	62	162	189	50	74	53	61	283	139	185	0	197	9	0	114	1	0	243	38	0	4	41	57	31	0	317	0	142	209	6
88	2	2	50	23	153	66	98	2	16	3	144	200	0	1	29	3	67	296	1	2	84	161	0	116	425	137	81	0	213	258	0	8
50	0	276	68	5	79	18	155	1	73	228	45	15	1	0	87	0	404	0	0	60	63	0	1	66	28	9	0	41	3	115	1	2
148	251	88	35	41	22	32	90	37	144	132	38	57	107	284	27	125	24	66	160	227	265	35	211	224	108	53	307	170	463	28	6	15
118	155	1	133	84	107	4	52	331	78	1	7	62	3	93	29	1	8	4	1	0	107	8	1	76	148	37	0	0	3	3	134	4
58	158	0	93	81	130	48	80	461	11	1	110	105	118	135	167	40	151	193	112	6	113	405	187	139	47	38	87	1	105	122	61	13
10	47	0	74	121	48	241	192	27	91	0	18	27	276	104	72	296	102	0	186	0	252	0	293	232	246	85	0	0	0	56	392	5
13	0	142	96	29	91	66	95	3	181	98	81	217	3	1	43	1	53	0	1	52	82	0	3	6	108	17	0	188	6	47	0	2
112	2	354	55	160	276	231	134	2	89	178	66	61	2	2	64	0	76	0	0	53	30	0	1	6	37	10	1	45	0	36	1	2
85	2	56	53	31	151	146	45	0	25	74	194	78	0	3	194	1	84	61	1	175	43	159	0	17	78	3	572	61	430	6	4	10
71	235	217	193	63	83	40	46	221	127	68	20	50	0	53	132	0	97	158	2	200	104	62	0	224	73	161	241	127	387	27	44	14
46	318	0	93	242	25	19	100	186	74	0	193	26	2	220	34	2	23	264	0	0	39	223	1	93	74	149	256	0	638	39	61	12
81	1	0	186	57	63	35	172	1	197	0	86	84	2	1	13	1	38	2	0	0	22	1	1	33	94	22	0	0	3	29	1	0
202	0	2	169	50	75	55	16	2	108	1	53	54	70	3	43	127	31	0	422	0	29	3	455	153	123	71	0	0	0	83	1	1
38	1	246	280	55	40	109	30	0	32	86	53	180	0	0	57	0	16	2	0	166	236	0	0	453	61	55	1	115	0	25	0	2
58	1	3	103	9	33	43	50	5	111	0	101	37	116	0	109	341	86	2	149	1	76	1	128	19	39	104	0	0	0	89	1	1
22	273	0	144	202	119	123	23	265	158	0	57	65	135	87	39	274	28	1	164	2	69	1	180	169	53	130	0	0	0	15	104	5
255	40	336	9	51	74	46	237	46	117	338	53	42	0	104	109	1	85	3	2	172	354	0	0	81	88	98	2	77	0	13	43	6
70	294	0	41	210	84	70	83	183	10	4	148	70	0	97	106	0	178	243	0	2	60	200	0	25	88	30	407	0	70	12	53	12
67	122	136	328	31	27	38	147	61	39	104	52	64	0	427	40	0	177	4	3	209	114	82	1	44	93	124	206	275	137	40	435	14
37	55	0	137	86	28	35	96	213	85	1	126	445	4	49	43	2	12	179	0	0	32	102	1	180	85	85	199	0	107	85	276	12
107	43	94	25	229	50	45	118	123	137	241	45	59	0	73	14	2	37	3	1	114	47	6	0	45	31	52	0	75	5	36	107	6
50	55	331	38	59	14	37	25	524	64	141	64	77	184	394	118	71	60	0	399	174	21	1	176	59	86	75	0	34	0	53	80	7
52	1	0	187	127	35	24	43	1	32	4	52	93	114	0	86	504	74	44	739	0	35	642	258	116	143	46	31	0	31	56	1	9
202	0	1	51	124	71	217	9	1	129	1	285	129	396	1	147	179	14	3	320	0	99	2	330	106	64	14	1	1	1	28	2	1
259	51	126	117	192	64	78	34	80	26	248	38	22	0	53	328	1	258	566	0	132	190	521	0	72	64	176	248	119	401	44	106	14
86	125	119	47	52	207	275	141	480	104	70	119	61	2	333	63	2	64	323	3	308	40	181	0	188	78	6	211	361	44	91	184	14
86	78	0	85	20	209	289	63	98	74	0	194	79	3	79	57	0	98	0	1	1	62	1	3	24	24	168	2	1	0	79	206	4
145	2	303	244	142	38	104	55	0	90	30	108	87	0	1	103	2	26	198	2	238	131	281	0	90	48	4	114	165	126	260	1	10
90	2	27	87	64	147	83	56	0	161	118	189	213	2	0	158	0	70	75	2	120	40	55	1	182	139	63	266	191	452	163	3	10
263	58	2	192	18	418	158	24	179	62	1	362	196	213	48	65	172	232	39	180	1	76	73	273	52	96	60	139	3	94	211	339	13
338	1	1	150	80	34	132	229	1	132	3	28	71	37	0	192	207	115	1	78	0	46	1	195	53	167	60	0	0	1	52	0	1
134	2	129	54	141	25	174	192	1	157	128	173	103	4	5	105	1	367	358	1	366	122	210	1	98	85	73	184	463	253	48	0	10
257	0	305	20	42	103	18	186	0	184	57	218	133	0	0	174	0	146	100	0	0	29	151	2	59	107	66	48	544	383	120	0	10
16	138	288	172	70	43	148	13	146	93	88	129	43	2	238	22	1	7	455	3	198	148	692	3	21	95	38	175	30	102	147	227	14
7	0	328	68	18	3	51	40	0	96	444	96	84	2	0	79	0	70	2	0	104	126	0	1	290	36	67	1	124	2	69	0	2
76	230	0	125	42	94	59	26	314	161	0	13	23	1	343	52	1	65	149	2	0	86	202	1	74	54	57	78	0	298	66	99	12
132	3	2	171	65	31	130	162	0	116	2	58	23	719	0	115	74	331	2	83	0	25	1	332	63	207	137	1	1	0	81	4	1
11	250	0	38	279	108	107	51	222	442	1	1	38	415	159	387	77	92	6	613	5	101	0	200	121	69	87	0	0	0	112	251	5
22	29	1	101	49	62	7	113	23	42	2	303	132	3	105	81	1	31	662	4	0	67	63	4	88	52	183	172	1	181	83	333	12
92	0	191	106	127	113	248	1	6	223	460	90	39	0	0	28	2	214	1	0	127	128	0	0	106	193	382	3	89	1	49	0	2
119	778	0	253	59	380	91	40	189	109	0	48	31	217	135	293	232	48	52	148	0	27	56	396	176	255	87	121	1	127	207	312	13
165	1	107	86	124	16	48	123	2	167	145	161	146	1	1	68	0	153	1	1	345	162	0	0	14	107	193	1	193	5	162	2	2
112	192	1	100	6	136	36	120	75	119	1	192	18	1	269	3	1	138	499	1	2	145	100	4	36	20	94	113	1	350	80	357	12
287	26	103	41	53	44	35	180	96	182	83	227	64	1	346	55	0	133	256	3	129	261	156	0	139	125	9	83	250	419	196	107	14
137	219	387	63	39	41	83	165	330	28	111	74	7	112	315	66	228	46	118	247	255	180	68	126	35	80	10	135	49	212	232	192	15
199	71	277	15	75	150	299	168	234	291	173	189	223	1	243	51	3	21	218	2	615	172	299	1	133	24	132	102	233	335	53	56	14
117	9	446	108	67	79	71	122	273	36	200	4	114	3	189	43	0	16	555	1	285	94	241	0	79	197	9	337	114	68	91	145	14
198	3	1	81	224	15	231	6	0	254	0	40	99	1	0	74	0	170	1	1	1	57	0	1	64	29	30	0	0	0	127	1	0
11	0	2	87	124	27	157	278	2	216	0	95	85	108	0	11	196	126	3	58	2	21	0	56	99	125	287	1	0	0	13	0	1
36	1	44	208	20	164	145	335	0	65	208	153	79	1	1	90	0	5	1	0	77	141	0	0	192	383	71	1	154	1	106	1	2
40	264	116	219	171	143	56	31	111	127	22	139	50	0	109	168	0	33	0	0	195	112	4	0	44	55	136	2	267	0	41	286	6
109	218	114	11	93	73	113	125	155	89	136	54	298	5	182	228	7	99	2	1	233	23	0	2	177	83	90	0	205	0	52	483	6
239	442	154	150	103	37	34	125	234	216	660	70	83	3	492	71	0	278	432	0	263	96	205	0	124	163	80	96	118	136	151	775	14
313	172	0	377	32	145	169	149	173	73	0	140	94	207	291	74	149	34	0	169	0	51	2	101	46	21	204	0	0	0	99	367	5
37	140	0	29	126	44	13	175	119	65	0	46	27	36	110	266	626	53	287	53	0	91	61	183	98	67	186	182	1	132	40	27	13
123	79	450	69	20	177	19	13	234	14	261	76	209	0	282	103	1	12	495	0	55	39	361	2	216	20	39	135	334	190	60	266	14
55	0	0	289	26	283	205	76	3	71	0	226	29	565	0	152	164	139	0	86	3	41	0	116	167	63	62	1	1	5	134	0	1
110	1	207	155	338	77	32	91	1	54	221	137	135	0	0	48	2	144	26	1	278	79	111	2	66	87	19	318	199	138	56	0	10
182	299	129	3	138	77	75	56	168	336	97	128	52	0	40	286	5	65	142	1	15	51	491	0	44	24	81	48	157	182	150	222	14
205	273	235	99	36	33	348	47	224	63	84	286	147	1	109	33	0	44	0	0	175	39	2	0	77	74	186	0	309	3	99	196	6
6	199	1	194	32	132	43	92	58	118	1	276	71	87	391	220	104	40	82	104	1	108	270	245	29	35	75	191	0	356	78	137	13
23	271	0	122	21	32	70	57	85	80	0	37	46	2	67	8	0	34	83	2	0	83	507	1	28	136	116	272	0	178	228	230	12
218	12	1	155	58	29	128	74	0	70	1	20	27	98	2	29	94	138	0	58	0	35	0	31	101	120	51	2	2	1	29	0	1
251	1	188	28	25	212	87	157	0	219	155	32	25	168	0	56	51	62	292	192	199	187	353	65	27	73	59	83	419	157	138	1	11
54	0	183	66	57	5	220	216	1	94	207	86	95	2	0	280	3	134	0	1	20	19	0	2	114	15	158	0	526	0	122	0	2
196	0	166	75	197	190	151	52	2	224	99	27	212	1	3	55	0	156	1	3	62	45	1	1	106	396	7	0	207	1	34	0	2
39	245	380	97	153	317	74	196	58	262	159	101	230	298	131	170	55	124	10	26	263	97	247	186	101	76	175	74	156	18	199	189	15
24	1	2	119	19	176	70	99	3	86	2	148	143	3	0	190	1	99	94	1	1	58	18	0	89	30	212	154	1	113	183	0	8
166	75	2	5	30	168	90	41	177	104	1	58	126	1	46	100	0	24	251	3	0	269	182	4	31	197	34	75	1	437	55	140	12
58	78	273	19	56	102	119	235	35	70	549	131	97	91	42	26	320	79	528	257	86	155	344	200	148	46	82	374	58	135	385	115	15
277	1	273	182	144	86	195	35	3	173	149	115	87	3	0	168	1	21	152	0	55	30	114	0	32	29	43	157	111	227	105	0	10
267	0	192	113	41	57	142	66	2	259	446	111	71	2	1	65	5	125	1	0	58	25	1	0	92	50	87	1	68	3	201	0	2
29	264	2	34	30	40	125	19	53	174	1	80	209	170	169	169	222	74	410	84	0	133	17	86	165	293	151	120	0	760	142	85	13
12	321	360	35	143	48	29	100	576	121	44	145	92	0	87	57	0	17	0	1	150	76	0	3	142	47	24	1	162	1	23	122	6
57	0	247	39	104	30	92	183	2	299	141	98	174	0	0	32	1	133	97	0	21	23	219	1	10	8	3	40	141	164	97	0	10
67	399	183	201	17	77	12	124	5	67	119	59	113	0	475	223	1	300	29	0	392	53	7	0	52	95	138	97	238	54	84	53	14
56	0	3	55	10	95	203	101	1	112	0	212	72	0	2	64	0	12	15	0	3	87	30	2	219	38	232	119	0	4	82	0	8
19	74	0	104	114	175	18	151	222	221	0	33	19	7	229	101	4	39	3	3	1	106	0	3	217	193	131	0	0	2	55	11	4
98	1	2	130	26	22	36	33	0	69	1	184	67	0	2	94	1	93	195	0	3	57	60	3	7	6	108	351	0	21	56	0	8
62	245	70	42	168	33	74	163	343	165	116	237	40	87	119	185	120	87	1	184	188	156	1	456	112	19	241	1	253	3	35	189	7
79	26	0	36	10	56	134	53	215	18	1	212	159	113	316	295	68	69	201	382	4	225	162	101	37	95	49	69	0	2	107	178	13
15	0	128	29	31	18	5	116	2	67	214	82	156	0	1	44	1	68	1	0	268	19	3	1	61	13	29	1	431	0	154	0	2
166	0	330	158	33	247	217	274	0	26	53	29	55	0	0	89	3	295	0	1	169	55	1	1	75	56	47	2	206	0	83	1	2
7	30	343	7	58	92	100	94	70	80	479	51	131	0	96	196	2	24	59	4	132	24	210	2	8	167	165	57	140	72	32	222	14
8	56	0	21	39	1	81	93	824	256	0	27	134	256	186	132	225	43	584	78	0	50	105	72	111	17	79	139	0	834	27	266	13
102	153	310	40	115	59	132	51	547	10	299	41	230	67	391	63	4	86	0	659	61	75	0	186	161	42	200	2	292	1	9	34	7
83	75	20	183	58	29	70	94	73	120	85	84	55	1	194	84	3	102	243	1	86	170	263	0	310	14	190	97	66	146	103	45	14
77	194	255	58	31	48	76	293	106	37	127	426	36	1	826	45	0	73	178	1	109	34	334	1	9	240	29	80	151	31	51	170	14
17	158	2	108	38	59	118	136	445	155	1	71	87	365	9	48	67	111	0	88	1	42	1	403	58	165	123	1	1	0	171	111	5
67	335	168	196	122	160	53	35	372	83	77	87	114	2	28	98	0	108	0	3	13	73	1	1	8	35	140	1	136	0	38	116	6
36	1	87	277	8	84	59	22	0	137	93	139	42	3	1	135	1	20	0	2	326	141	1	1	8	100	69	0	227	0	101	2	2
44	185	0	201	13	20	104	43	368	54	1	73	118	1	103	97	1	16	48	0	0	149	4	0	185	20	300	54	0	159	156	56	12
59	79	152	71	102	77	149	114	25	19	30	51	170	0	188	156	4	184	217	0	580	254	245	0	90	438	377	179	173	171	64	56	14
